Disease,Model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__subsample
Heart Disease,Random Forest,0.1884988307952881,0.008388439723882622,0.014171409606933593,0.0007557696632322014,,,"{'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.9493006993006994,0.8566433566433567,0.7581818181818182,0.9418181818181818,0.8388278388278388,0.8689543789543789,0.0708440468514015,17,7.0,1.0,200.0,,
Heart Disease,Random Forest,0.27484593391418455,0.006499866053939517,0.01782832145690918,0.0016221392262444163,,,"{'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9545454545454546,0.8566433566433567,0.7563636363636363,0.9454545454545455,0.8351648351648351,0.8696343656343656,0.0736827871934124,16,7.0,1.0,300.0,,
Heart Disease,Random Forest,0.09053592681884766,0.00304486165128381,0.008610773086547851,0.0004955573932903172,,,"{'model__max_depth': 7, 'model__min_samples_leaf': 3, 'model__n_estimators': 100}",0.958041958041958,0.8881118881118881,0.7654545454545454,0.9418181818181819,0.847985347985348,0.8802823842823843,0.06945939525117924,10,7.0,3.0,100.0,,
Heart Disease,Random Forest,0.1794890880584717,0.007971747178223795,0.014216852188110352,0.0014550102141858254,,,"{'model__max_depth': 7, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.9597902097902098,0.8758741258741258,0.769090909090909,0.9545454545454546,0.8461538461538461,0.881090909090909,0.07124740468577373,9,7.0,3.0,200.0,,
Heart Disease,Random Forest,0.2730679988861084,0.005860736843573087,0.019005727767944337,0.0008973539353641134,,,"{'model__max_depth': 7, 'model__min_samples_leaf': 3, 'model__n_estimators': 300}",0.9580419580419581,0.8741258741258741,0.7581818181818183,0.9563636363636364,0.8534798534798534,0.8800386280386281,0.07416122660905267,11,7.0,3.0,300.0,,
Heart Disease,XGBoost,0.02313694953918457,0.0011996829692813365,0.005203533172607422,0.00040229446877852395,,,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9475524475524476,0.8461538461538461,0.7618181818181818,0.9472727272727273,0.86996336996337,0.8745521145521146,0.06950366025929937,24,3.0,,100.0,0.01,0.8
Heart Disease,XGBoost,0.021363067626953124,0.0014199222949226541,0.004594182968139649,0.0004942828891346922,,,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9545454545454546,0.7919580419580419,0.7318181818181819,0.93,0.8315018315018315,0.847964701964702,0.08365050287421427,52,3.0,,100.0,0.01,1.0
Heart Disease,XGBoost,0.034999418258666995,0.0007327403708460281,0.005502080917358399,0.0007689653871445803,,,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9475524475524475,0.8601398601398602,0.7654545454545455,0.9563636363636363,0.8754578754578755,0.880993672993673,0.06917444384533546,4,3.0,,200.0,0.01,0.8
Heart Disease,XGBoost,0.033777904510498044,0.0016166422164087858,0.005354690551757813,0.0017119633639288419,,,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9580419580419581,0.8356643356643356,0.7427272727272727,0.9436363636363637,0.858974358974359,0.8678088578088579,0.07829245764155757,40,3.0,,200.0,0.01,1.0
Heart Disease,XGBoost,0.04816417694091797,0.0016019534162272904,0.004424238204956054,0.0004736936569843245,,,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9493006993006994,0.8601398601398601,0.770909090909091,0.9581818181818181,0.8626373626373627,0.8802337662337664,0.06857320637428634,8,3.0,,300.0,0.01,0.8
Heart Disease,XGBoost,0.059502696990966795,0.014645522670612232,0.005702543258666992,0.001939341588201293,,,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9562937062937062,0.854895104895105,0.75,0.9509090909090909,0.8827838827838828,0.8789763569763569,0.07534135030641136,12,3.0,,300.0,0.01,1.0
Heart Disease,XGBoost,0.03792319297790527,0.0025449389369910868,0.005805158615112304,0.0014359521526910491,,,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9388111888111889,0.8531468531468531,0.7600000000000001,0.9472727272727273,0.8406593406593407,0.867978021978022,0.06918166658814442,39,5.0,,100.0,0.01,0.8
Heart Disease,XGBoost,0.03436851501464844,0.0010219481597004438,0.005910110473632812,0.0008520784810550317,,,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9379370629370629,0.8181818181818181,0.7209090909090909,0.9127272727272727,0.8086080586080586,0.8396726606726606,0.0781338856197677,54,5.0,,100.0,0.01,1.0
Heart Disease,XGBoost,0.06075201034545898,0.0020551315844263133,0.005382394790649414,0.0010287276783695384,,,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9475524475524475,0.8513986013986014,0.7672727272727272,0.96,0.8589743589743589,0.8770396270396269,0.07055078983119575,17,5.0,,200.0,0.01,0.8
Heart Disease,XGBoost,0.055511760711669925,0.0009680698662591731,0.0047989368438720705,0.0004092051745645414,,,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9353146853146853,0.8234265734265734,0.7281818181818182,0.9400000000000002,0.8186813186813187,0.8491208791208791,0.07987666428140988,51,5.0,,200.0,0.01,1.0
Heart Disease,XGBoost,0.07630748748779297,0.0033304629628590414,0.005596590042114258,0.0013257775214562996,,,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9475524475524475,0.8636363636363636,0.7763636363636365,0.9581818181818182,0.8608058608058607,0.8813080253080253,0.06639857627347558,3,5.0,,300.0,0.01,0.8
Heart Disease,XGBoost,0.08079137802124023,0.0024903449853604367,0.004993057250976563,1.2589404044848959e-05,,,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9388111888111887,0.8479020979020978,0.730909090909091,0.9509090909090909,0.8333333333333333,0.8603729603729603,0.07999612984482449,48,5.0,,300.0,0.01,1.0
Heart Disease,XGBoost,0.03479609489440918,0.0013200990777241842,0.004783058166503906,0.00039301350171635916,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9388111888111889,0.8479020979020979,0.7618181818181818,0.9509090909090909,0.8406593406593407,0.8680199800199799,0.06973400268812235,38,7.0,,100.0,0.01,0.8
Heart Disease,XGBoost,0.03847737312316894,0.0026649421729859745,0.0046122074127197266,0.0004684374560947802,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9431818181818181,0.8120629370629371,0.7245454545454546,0.9181818181818181,0.804945054945055,0.8405834165834165,0.08012023857608254,53,7.0,,100.0,0.01,1.0
Heart Disease,XGBoost,0.06079988479614258,0.0030888812458243773,0.00520930290222168,0.0010055536474912344,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9458041958041958,0.854895104895105,0.7672727272727272,0.9581818181818182,0.8589743589743589,0.877025641025641,0.06953866000780562,18,7.0,,200.0,0.01,0.8
Heart Disease,XGBoost,0.0714184284210205,0.0014308692532400801,0.004985809326171875,3.183115725998869e-05,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9423076923076923,0.8321678321678322,0.7372727272727272,0.9381818181818182,0.8186813186813187,0.8537222777222777,0.0777608518285116,50,7.0,,200.0,0.01,1.0
Heart Disease,XGBoost,0.08241810798645019,0.006661494236164071,0.004804134368896484,0.0003662863978980507,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9475524475524475,0.8636363636363636,0.7745454545454546,0.9527272727272728,0.8626373626373627,0.8802197802197803,0.06563876717337216,9,7.0,,300.0,0.01,0.8
Heart Disease,XGBoost,0.09800786972045898,0.007820646942562548,0.005404806137084961,0.0008056378157090018,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9440559440559441,0.8548951048951049,0.7318181818181818,0.9436363636363636,0.8205128205128205,0.8589836829836829,0.08008889356501708,49,7.0,,300.0,0.01,1.0
Heart Disease,XGBoost,0.024487924575805665,0.00226461816964819,0.005120277404785156,0.00030448444111215065,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9527972027972028,0.8793706293706294,0.7672727272727273,0.96,0.86996336996337,0.8858807858807858,0.06976400588932523,1,3.0,,100.0,0.05,0.8
Heart Disease,XGBoost,0.022116994857788085,0.0014332430556473865,0.005436086654663086,0.0013668687858861782,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9475524475524476,0.8706293706293706,0.7581818181818182,0.9490909090909091,0.8772893772893773,0.8805487845487846,0.06967095041507353,6,3.0,,100.0,0.05,1.0
Heart Disease,XGBoost,0.03912172317504883,0.0011427497415687604,0.0051857948303222655,0.0004101609660130105,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9388111888111889,0.8653846153846154,0.7745454545454545,0.9563636363636363,0.8589743589743589,0.8788158508158507,0.06489914952698674,13,3.0,,200.0,0.05,0.8
Heart Disease,XGBoost,0.03591299057006836,0.002403108553284989,0.005245113372802734,0.0003813395754993481,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9318181818181819,0.8531468531468532,0.769090909090909,0.9436363636363636,0.8717948717948717,0.8738974358974358,0.06267016255241786,26,3.0,,200.0,0.05,1.0
Heart Disease,XGBoost,0.043643522262573245,0.0015427072453519611,0.004823827743530273,0.000397101631452288,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9353146853146853,0.8496503496503497,0.7890909090909092,0.9545454545454546,0.8571428571428571,0.8771488511488512,0.060471657860272476,16,3.0,,300.0,0.05,0.8
Heart Disease,XGBoost,0.04643998146057129,0.0016654431469965265,0.00520792007446289,0.00040253737720044635,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9265734265734266,0.8444055944055944,0.7781818181818182,0.9454545454545454,0.8644688644688644,0.8718168498168497,0.059989468872657034,30,3.0,,300.0,0.05,1.0
Heart Disease,XGBoost,0.02942209243774414,0.0024116150761005787,0.004329586029052734,0.00041466387122804604,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9562937062937062,0.8811188811188811,0.7654545454545455,0.9454545454545454,0.8534798534798534,0.8803603063603063,0.06918035741561052,7,5.0,,100.0,0.05,0.8
Heart Disease,XGBoost,0.030524015426635742,0.0014579091612597311,0.004799461364746094,0.0003919029600191965,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9353146853146853,0.854895104895105,0.7418181818181817,0.94,0.8388278388278388,0.8621711621711622,0.0727873541347327,47,5.0,,100.0,0.05,1.0
Heart Disease,XGBoost,0.04570479393005371,0.0034788582489250915,0.0049912452697753905,0.0006153995115134355,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9493006993006994,0.8636363636363636,0.78,0.9490909090909091,0.8608058608058609,0.8805667665667667,0.0635778547850012,5,5.0,,200.0,0.05,0.8
Heart Disease,XGBoost,0.04912457466125488,0.0014520184315928218,0.005234813690185547,0.00042895814902536736,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9108391608391607,0.8758741258741258,0.7454545454545454,0.9381818181818182,0.8571428571428571,0.8654985014985014,0.06622184181974758,44,5.0,,200.0,0.05,1.0
Heart Disease,XGBoost,0.06351518630981445,0.005130958826115326,0.0053901195526123045,0.0008087522767279913,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9440559440559441,0.8513986013986014,0.7872727272727273,0.9490909090909091,0.8553113553113554,0.8774259074259074,0.06143208316663653,15,5.0,,300.0,0.05,0.8
Heart Disease,XGBoost,0.060421323776245116,0.0010815325806061802,0.0052012443542480465,0.0007497205962797081,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9038461538461537,0.868881118881119,0.7672727272727272,0.9454545454545454,0.8498168498168498,0.867054279054279,0.05959373827632655,41,5.0,,300.0,0.05,1.0
Heart Disease,XGBoost,0.031237363815307617,0.002740343715708604,0.004570960998535156,0.000468361413974329,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9545454545454546,0.8776223776223776,0.7781818181818182,0.9454545454545454,0.8608058608058607,0.8833220113220113,0.06407363534913035,2,7.0,,100.0,0.05,0.8
Heart Disease,XGBoost,0.03593764305114746,0.0037067038261184067,0.005775165557861328,0.0007590277558323662,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9405594405594405,0.8671328671328672,0.7545454545454545,0.9454545454545454,0.8369963369963369,0.8689377289377289,0.07084291816606295,35,7.0,,100.0,0.05,1.0
Heart Disease,XGBoost,0.046409988403320314,0.0026169877015450615,0.005957889556884766,0.001534721215992672,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.951048951048951,0.8653846153846154,0.7727272727272727,0.9490909090909091,0.8608058608058607,0.8798115218115218,0.06619787308881667,10,7.0,,200.0,0.05,0.8
Heart Disease,XGBoost,0.05957608222961426,0.0018365979441857336,0.007704019546508789,0.0014190501582474447,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9335664335664335,0.8723776223776223,0.7472727272727272,0.9436363636363636,0.8498168498168498,0.8693339993339991,0.07061980437818782,34,7.0,,200.0,0.05,1.0
Heart Disease,XGBoost,0.0758288860321045,0.004798948910360936,0.00731205940246582,0.0017204643283307878,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9475524475524475,0.8566433566433567,0.7890909090909092,0.9454545454545454,0.858974358974359,0.8795431235431235,0.06016420894493498,11,7.0,,300.0,0.05,0.8
Heart Disease,XGBoost,0.07307133674621583,0.0034380469986377634,0.007206344604492187,0.001163432065457513,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.916083916083916,0.868881118881119,0.76,0.949090909090909,0.8498168498168498,0.8687745587745587,0.06462229048516398,36,7.0,,300.0,0.05,1.0
Heart Disease,XGBoost,0.024107646942138673,0.003406335451252955,0.004979515075683593,0.0006008133926071907,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9440559440559441,0.8636363636363636,0.7781818181818182,0.94,0.8571428571428571,0.8766033966033966,0.06132314264471877,19,3.0,,100.0,0.1,0.8
Heart Disease,XGBoost,0.022815704345703125,0.0017207400281439562,0.00610966682434082,0.0024499857801528386,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9300699300699301,0.8601398601398601,0.7581818181818182,0.9418181818181818,0.86996336996337,0.8720346320346319,0.06533923566378631,29,3.0,,100.0,0.1,1.0
Heart Disease,XGBoost,0.03888645172119141,0.004514641807305974,0.005593681335449218,0.0007901507908278964,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9335664335664335,0.8374125874125875,0.7872727272727272,0.9381818181818182,0.8553113553113554,0.8703489843489844,0.057983342869102006,32,3.0,,200.0,0.1,0.8
Heart Disease,XGBoost,0.03902215957641601,0.007259343971489289,0.005313348770141601,0.0008652981221570308,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9143356643356643,0.8391608391608392,0.7818181818181819,0.9345454545454546,0.8534798534798534,0.8646679986679986,0.05475329722254851,45,3.0,,200.0,0.1,1.0
Heart Disease,XGBoost,0.053116226196289064,0.00546260845215041,0.00526885986328125,0.00038441925591582834,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9335664335664335,0.8304195804195804,0.7890909090909092,0.9418181818181819,0.8534798534798534,0.8696749916749917,0.0593023109345889,33,3.0,,300.0,0.1,0.8
Heart Disease,XGBoost,0.045440673828125,0.003988180066669492,0.006015586853027344,0.001535830592720655,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.902097902097902,0.8391608391608392,0.78,0.9363636363636364,0.8534798534798533,0.8622204462204461,0.05376945108099459,46,3.0,,300.0,0.1,1.0
Heart Disease,XGBoost,0.029210615158081054,0.0009885068035904387,0.005105924606323242,0.00020438468814316206,,,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9405594405594406,0.8653846153846154,0.769090909090909,0.9509090909090909,0.8663003663003663,0.8784488844488845,0.0653997417340502,14,5.0,,100.0,0.1,0.8
Heart Disease,XGBoost,0.029715442657470705,0.0014189361471845712,0.0050166606903076175,2.7706085445563723e-05,,,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9160839160839161,0.8723776223776224,0.7381818181818182,0.9436363636363636,0.8626373626373627,0.8665834165834166,0.0706025080786219,43,5.0,,100.0,0.1,1.0
Heart Disease,XGBoost,0.038510465621948244,0.0019396586522433341,0.006341409683227539,0.0019126428882203811,,,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9300699300699301,0.8426573426573425,0.7781818181818183,0.9563636363636363,0.8534798534798534,0.872150516150516,0.06402353512574936,28,5.0,,200.0,0.1,0.8
Heart Disease,XGBoost,0.04134116172790527,0.0013838473753856515,0.005085611343383789,0.00012252902108370845,,,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9020979020979021,0.8706293706293707,0.7581818181818182,0.9472727272727273,0.8553113553113553,0.8666986346986347,0.06271572818725592,42,5.0,,200.0,0.1,1.0
Heart Disease,XGBoost,0.0512937068939209,0.001953755546791011,0.005355548858642578,0.0004164561924008603,,,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9318181818181819,0.8444055944055945,0.7854545454545455,0.96,0.8534798534798536,0.875031635031635,0.06304097646915609,22,5.0,,300.0,0.1,0.8
Heart Disease,XGBoost,0.050484418869018555,0.0025333367814260135,0.005149650573730469,0.0005170939504669824,,,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9055944055944056,0.8688811188811189,0.7727272727272728,0.9436363636363636,0.8498168498168498,0.8681312021312021,0.057519403072670804,37,5.0,,300.0,0.1,1.0
Heart Disease,XGBoost,0.02825469970703125,0.0010467901384855376,0.005820846557617188,0.0016399867154821733,,,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.937062937062937,0.8776223776223776,0.7581818181818183,0.9527272727272728,0.8553113553113553,0.8761811521811522,0.06917711858338495,20,7.0,,100.0,0.1,0.8
Heart Disease,XGBoost,0.0299685001373291,0.0015745524847630458,0.0052048683166503905,0.0007876248808060712,,,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9440559440559442,0.8723776223776224,0.7581818181818182,0.9309090909090909,0.8589743589743589,0.8728997668997669,0.06600406138768274,27,7.0,,100.0,0.1,1.0
Heart Disease,XGBoost,0.04009146690368652,0.0015730844074461781,0.0055926799774169925,0.0012038397200447386,,,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9335664335664335,0.8566433566433566,0.78,0.9545454545454546,0.8553113553113553,0.87601332001332,0.06245315280638148,21,7.0,,200.0,0.1,0.8
Heart Disease,XGBoost,0.043072175979614255,0.0010131068857724894,0.005021238327026367,0.0006235138725943938,,,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9318181818181818,0.8671328671328671,0.7727272727272728,0.9436363636363636,0.8571428571428571,0.8744915084915084,0.06128367393465771,25,7.0,,200.0,0.1,1.0
Heart Disease,XGBoost,0.05436773300170898,0.005011537327707946,0.005378818511962891,0.0005087713178892484,,,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9265734265734266,0.8479020979020979,0.7818181818181819,0.9545454545454546,0.8461538461538461,0.8713986013986015,0.0619220404015076,31,7.0,,300.0,0.1,0.8
Heart Disease,XGBoost,0.05230007171630859,0.004745099121220648,0.005401897430419922,0.0010261457360511454,,,"{'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9265734265734266,0.8636363636363635,0.7818181818181817,0.9436363636363636,0.8589743589743589,0.8749277389277388,0.05734029521164334,23,7.0,,300.0,0.1,1.0
Liver Disease,Logistic Regression,0.00834808349609375,0.00046309632360537934,0.004035186767578125,0.0006419040846704053,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.6965174129353233,0.7296211251435133,0.6894374282433984,0.7227833894500562,0.7390572390572391,0.7154833189659061,0.019219741497488514,3,,,,,
Liver Disease,Logistic Regression,0.008523273468017577,0.00041387661771548784,0.004198980331420898,0.00039687344306466526,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.6965174129353233,0.7296211251435133,0.6894374282433984,0.7227833894500562,0.7390572390572391,0.7154833189659061,0.019219741497488514,3,,,,,
Liver Disease,Logistic Regression,0.009612846374511718,0.001720279305984869,0.003983449935913086,3.3750303655152164e-05,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.689331122166943,0.7278989667049369,0.700918484500574,0.7132435465768799,0.7457912457912459,0.715436673148116,0.01986854921144032,5,,,,,
Liver Disease,Logistic Regression,0.009818840026855468,0.0010029817586405495,0.004006242752075196,0.0006308881883840849,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.689331122166943,0.7278989667049369,0.700918484500574,0.7132435465768799,0.7457912457912459,0.715436673148116,0.01986854921144032,5,,,,,
Liver Disease,Logistic Regression,0.010301971435546875,0.0018857003765523823,0.004704475402832031,0.000601038002008688,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.6932006633499171,0.7233065442020666,0.703788748564868,0.7194163860830527,0.7413019079685748,0.7162028500336959,0.01657686641986615,1,,,,,
Liver Disease,Logistic Regression,0.009324312210083008,0.0018751326926674714,0.0042000293731689455,0.0004012280071253555,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.6932006633499171,0.7233065442020666,0.703788748564868,0.7194163860830527,0.7413019079685748,0.7162028500336959,0.01657686641986615,1,,,,,
Liver Disease,Random Forest,0.11140055656433105,0.005061966244974553,0.0103973388671875,0.0015225335762230154,,,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.6788280818131565,0.7766934557979335,0.698622273249139,0.7272727272727273,0.7239057239057239,0.7210644524077361,0.03295076304154547,6,3.0,1.0,100.0,,
Liver Disease,Random Forest,0.22143163681030273,0.025232820418575105,0.014843940734863281,0.001387637037808152,,,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.6744057490326146,0.7721010332950631,0.6991963260619977,0.7171717171717171,0.7267115600448932,0.7179172771212571,0.032426846254465395,10,3.0,1.0,200.0,,
Liver Disease,Random Forest,0.30750112533569335,0.013593835735218478,0.019154739379882813,0.0014674535087624402,,,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.6710889994472083,0.7715269804822044,0.7020665901262916,0.7098765432098766,0.7261503928170594,0.7161419012165281,0.032969106631686486,15,3.0,1.0,300.0,,
Liver Disease,Random Forest,0.11316637992858887,0.00466801347534439,0.011175775527954101,0.0008079074303357998,,,"{'model__max_depth': 3, 'model__min_samples_leaf': 3, 'model__n_estimators': 100}",0.6755113322277502,0.7824339839265212,0.6991963260619977,0.728956228956229,0.7255892255892257,0.7223374193523447,0.03576079583025388,2,3.0,3.0,100.0,,
Liver Disease,Random Forest,0.2018817901611328,0.01242815739185189,0.01522970199584961,0.000977914229037152,,,"{'model__max_depth': 3, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.6749585406301825,0.7726750861079219,0.6980482204362801,0.717732884399551,0.7261503928170594,0.717913024878199,0.03257750206448897,11,3.0,3.0,200.0,,
Liver Disease,Random Forest,0.2879378318786621,0.0018549834184480066,0.018649482727050783,0.0013088574126210505,,,"{'model__max_depth': 3, 'model__min_samples_leaf': 3, 'model__n_estimators': 300}",0.6727473742399116,0.7721010332950631,0.7020665901262916,0.7087542087542087,0.728956228956229,0.7169250870743408,0.03294948227724692,13,3.0,3.0,300.0,,
Liver Disease,Random Forest,0.10896787643432618,0.0022391633769129433,0.009211111068725585,0.00040808228246466775,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.6887783305693753,0.7680826636050517,0.6802525832376579,0.7300785634118967,0.718855218855219,0.7172094719358402,0.03140237268297997,12,5.0,1.0,100.0,,
Liver Disease,Random Forest,0.2271512985229492,0.00797855290338452,0.015947389602661132,0.001380071881512477,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.6926478717523494,0.7617680826636051,0.6819747416762342,0.7278338945005611,0.7199775533108866,0.7168404287807273,0.02810725128898336,14,5.0,1.0,200.0,,
Liver Disease,Random Forest,0.3414748191833496,0.028225157052904303,0.020624828338623048,0.0014737126650273412,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.6909894969596462,0.7732491389207806,0.6865671641791045,0.7261503928170594,0.7222222222222222,0.7198356830197626,0.031104550138348026,8,5.0,1.0,300.0,,
Liver Disease,Random Forest,0.11548919677734375,0.005407604303250065,0.009903860092163087,0.000795003559865762,,,"{'model__max_depth': 5, 'model__min_samples_leaf': 3, 'model__n_estimators': 100}",0.6727473742399117,0.7755453501722157,0.6791044776119404,0.7216610549943883,0.7239057239057239,0.7145927961848361,0.037046902261316836,17,5.0,3.0,100.0,,
