model_family,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__subsample
random_forest,0.2350142002105713,0.01125584373637431,0.027726268768310545,0.0015676380566739885,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.967032967032967,0.978021978021978,0.9340659340659341,0.9340659340659341,0.967032967032967,0.956043956043956,0.01838813245129835,5,0.9696969696969697,0.9444444444444444,0.9375,0.8888888888888888,0.9696969696969697,0.9420454545454546,0.029601518076983743,5,0.9411764705882353,1.0,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.037203266590216236,5,0.9552238805970149,0.9714285714285714,0.9090909090909091,0.9142857142857143,0.9552238805970149,0.9410505911998449,0.02474819534504106,5,0.9865841073271414,1.0,0.9917440660474716,0.9860681114551084,0.9814241486068112,0.9891640866873065,0.006328053546648443,9,4,1.0,200.0,,
random_forest,0.4666947841644287,0.017303278255686422,0.04437389373779297,0.0019256545983424756,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.9560439560439561,0.967032967032967,0.9230769230769231,0.9340659340659341,0.967032967032967,0.9494505494505494,0.017855029460738362,12,0.96875,0.918918918918919,0.9090909090909091,0.8888888888888888,0.9696969696969697,0.9310691373191373,0.03262453226468242,12,0.9117647058823529,1.0,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9352941176470588,0.03901911518065177,10,0.9393939393939394,0.9577464788732394,0.8955223880597015,0.9142857142857143,0.9552238805970149,0.9324344802419219,0.02408471868196541,12,0.9865841073271415,0.9989680082559339,0.9907120743034056,0.9840041279669762,0.9803921568627451,0.9881320949432404,0.0063783435047935705,12,4,1.0,400.0,,
random_forest,0.23764677047729493,0.012908792066389672,0.02618999481201172,0.000744299752959483,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.967032967032967,0.967032967032967,0.9340659340659341,0.9340659340659341,0.967032967032967,0.9538461538461538,0.016150481820548422,6,0.9696969696969697,0.9428571428571428,0.9375,0.8888888888888888,0.9696969696969697,0.9417279942279944,0.029582593336028005,6,0.9411764705882353,0.9705882352941176,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9352941176470588,0.028817526385684456,10,0.9552238805970149,0.9565217391304348,0.9090909090909091,0.9142857142857143,0.9552238805970149,0.9380692247402175,0.021607673960248028,10,0.9881320949432404,0.9989680082559339,0.9896800825593396,0.9865841073271414,0.9819401444788443,0.9890608875129001,0.005589928818968317,10,4,3.0,200.0,,
random_forest,0.4513855457305908,0.015130268672465192,0.04510588645935058,0.0022287904337519185,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.9560439560439561,0.967032967032967,0.9340659340659341,0.9340659340659341,0.967032967032967,0.9516483516483516,0.014906219743132457,11,0.96875,0.9428571428571428,0.9375,0.8888888888888888,0.9696969696969697,0.9415386002886003,0.02940542466709436,7,0.9117647058823529,0.9705882352941176,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9294117647058824,0.029994232432898744,12,0.9393939393939394,0.9565217391304348,0.9090909090909091,0.9142857142857143,0.9552238805970149,0.9349032364996024,0.019959023590907315,11,0.9871001031991744,0.998452012383901,0.9881320949432405,0.9871001031991743,0.9819401444788443,0.988544891640867,0.005405903345184248,11,4,3.0,400.0,,
random_forest,0.25029335021972654,0.010441210849750462,0.027017736434936525,0.001533469932405917,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.967032967032967,0.978021978021978,0.9560439560439561,0.945054945054945,0.967032967032967,0.9626373626373625,0.011206636293610512,1,0.9696969696969697,0.9705882352941176,0.96875,0.9142857142857143,0.9696969696969697,0.9586035777947544,0.02216655865371226,2,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.018601633295108118,5,0.9552238805970149,0.9705882352941176,0.9393939393939394,0.927536231884058,0.9552238805970149,0.949593233553229,0.014796860439598922,2,0.9891640866873066,0.999484004127967,0.9938080495356038,0.9837461300309597,0.9845201238390092,0.9901444788441692,0.005902234971240002,1,8,1.0,200.0,,
random_forest,0.47544236183166505,0.015722753241017757,0.04307422637939453,0.0007930626485121033,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.967032967032967,0.967032967032967,0.9560439560439561,0.945054945054945,0.978021978021978,0.9626373626373625,0.011206636293610512,1,0.9696969696969697,0.9428571428571428,0.96875,0.9142857142857143,1.0,0.9591179653679653,0.028811030058750645,1,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.018601633295108118,5,0.9552238805970149,0.9565217391304348,0.9393939393939394,0.927536231884058,0.9696969696969697,0.9496745521404832,0.014658597770732232,1,0.9901960784313726,0.9984520123839009,0.9938080495356038,0.9829721362229102,0.9819401444788441,0.9894736842105262,0.006307825300283233,7,8,1.0,400.0,,
random_forest,0.23810276985168458,0.013167862959147209,0.029748201370239258,0.002926115885556548,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.967032967032967,0.9560439560439561,0.9340659340659341,0.9340659340659341,0.978021978021978,0.9538461538461538,0.01758241758241757,6,0.9696969696969697,0.9166666666666666,0.9117647058823529,0.8888888888888888,0.9705882352941176,0.931521093285799,0.0329001909101369,8,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.9470588235294117,0.022009749333964365,1,0.9552238805970149,0.9428571428571428,0.9117647058823529,0.9142857142857143,0.9705882352941176,0.9389439357832684,0.022927930171313962,6,0.9901960784313726,0.9979360165118678,0.9901960784313725,0.9871001031991744,0.9824561403508771,0.9895768833849328,0.005049382795758524,5,8,3.0,200.0,,
random_forest,0.49255781173706054,0.01964419691842394,0.0462003231048584,0.0024363239640408842,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.967032967032967,0.9560439560439561,0.9340659340659341,0.9340659340659341,0.978021978021978,0.9538461538461538,0.01758241758241757,6,0.9696969696969697,0.9166666666666666,0.9117647058823529,0.8888888888888888,0.9705882352941176,0.931521093285799,0.0329001909101369,8,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.9470588235294117,0.022009749333964365,1,0.9552238805970149,0.9428571428571428,0.9117647058823529,0.9142857142857143,0.9705882352941176,0.9389439357832684,0.022927930171313962,6,0.9901960784313726,0.9979360165118679,0.9896800825593395,0.9871001031991743,0.9834881320949432,0.9896800825593395,0.004762840354680855,3,8,3.0,400.0,,
xgboost,0.054392004013061525,0.009131725929784952,0.009624099731445313,0.0008356056537642709,,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9560439560439561,0.978021978021978,0.9560439560439561,0.9230769230769231,0.9560439560439561,0.9538461538461538,0.017582417582417558,16,0.96875,0.9705882352941176,0.96875,0.8648648648648649,0.9166666666666666,0.9379239533651299,0.04184960756441327,16,0.9117647058823529,0.9705882352941176,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.026306682088232825,15,0.9393939393939394,0.9705882352941176,0.9393939393939394,0.9014084507042254,0.9428571428571428,0.9387283415286729,0.022026166817404144,16,0.9948400412796697,0.9989680082559339,0.9850361197110423,0.9840041279669762,0.9922600619195047,0.9910216718266254,0.005732897590229567,14,2,,100.0,0.03,0.8
xgboost,0.046836566925048825,0.002295905977838045,0.010024547576904297,0.0006855418687222276,,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9560439560439561,0.978021978021978,0.967032967032967,0.9340659340659341,0.967032967032967,0.9604395604395604,0.014906219743132443,14,0.96875,1.0,1.0,0.8888888888888888,0.9428571428571428,0.9600992063492063,0.04153837012926384,10,0.9117647058823529,0.9411764705882353,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.9352941176470588,0.022009749333964365,16,0.9393939393939394,0.9696969696969697,0.9538461538461539,0.9142857142857143,0.9565217391304348,0.9467489032706424,0.018870332121507235,14,0.9958720330237358,0.999484004127967,0.9871001031991744,0.9824561403508772,0.9912280701754386,0.9912280701754386,0.006061579011594801,13,2,,100.0,0.03,1.0
